Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2017-161046,05/03/2017,05/03/2017,Same Day,CB-12535,Corporate,United States,Southaven,Mississippi,38671,South,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,234.36,6,0.0,112.49
US-2017-141698,15/04/2017,21/04/2017,Standard Class,SD-20485,Home Office,United States,Houston,Texas,77041,Central,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,20.74,4,0.2,7.26
US-2014-105151,30/03/2014,31/03/2014,First Class,SG-20890,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001231,Office Supplies,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,5,0.0,2.94
CA-2014-155796,11/11/2014,15/11/2014,Second Class,TS-21430,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.97,2,0.2,7.79
CA-2014-155796,11/11/2014,15/11/2014,Second Class,TS-21430,Corporate,United States,Reading,Pennsylvania,19601,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96,4,0.5,-250.54
CA-2016-127138,12/03/2016,15/03/2016,Second Class,DK-13225,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55,5,0.0,6.77
CA-2016-127138,12/03/2016,15/03/2016,Second Class,DK-13225,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0.0,40.27
CA-2016-127138,12/03/2016,15/03/2016,Second Class,DK-13225,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,30.56,4,0.0,14.97
CA-2016-127138,12/03/2016,15/03/2016,Second Class,DK-13225,Corporate,United States,San Francisco,California,94109,West,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.35,3,0.2,77.04
CA-2017-150602,09/02/2017,14/02/2017,Second Class,ML-17395,Corporate,United States,Los Angeles,California,90045,West,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.55
CA-2014-140732,11/11/2014,13/11/2014,Second Class,MA-17560,Home Office,United States,Los Angeles,California,90004,West,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.93,9,0.2,57.59
CA-2014-140732,11/11/2014,13/11/2014,Second Class,MA-17560,Home Office,United States,Los Angeles,California,90004,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,0.0,2.02
CA-2014-140732,11/11/2014,13/11/2014,Second Class,MA-17560,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,123.92,4,0.0,55.76
CA-2017-119011,20/08/2017,25/08/2017,Standard Class,LR-17035,Corporate,United States,San Francisco,California,94109,West,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,17.22,3,0.0,5.17
CA-2017-119011,20/08/2017,25/08/2017,Standard Class,LR-17035,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.44
CA-2017-119011,20/08/2017,25/08/2017,Standard Class,LR-17035,Corporate,United States,San Francisco,California,94109,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3,0.2,10.79
CA-2016-166912,15/01/2016,17/01/2016,First Class,BE-11335,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2,0.0,40.17
CA-2014-141726,20/07/2014,22/07/2014,First Class,CC-12145,Consumer,United States,San Diego,California,92105,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,0.0,50.33
CA-2014-141726,20/07/2014,22/07/2014,First Class,CC-12145,Consumer,United States,San Diego,California,92105,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,8.7,2,0.2,3.16
CA-2014-141726,20/07/2014,22/07/2014,First Class,CC-12145,Consumer,United States,San Diego,California,92105,West,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,19.92,4,0.0,9.76
CA-2014-141726,20/07/2014,22/07/2014,First Class,CC-12145,Consumer,United States,San Diego,California,92105,West,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,43.02,3,0.0,15.49
CA-2017-115105,06/02/2017,11/02/2017,Standard Class,BD-11770,Consumer,United States,New York City,New York,10024,East,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.78,1,0.2,30.1
CA-2015-143980,25/12/2015,29/12/2015,Standard Class,JK-15640,Home Office,United States,New York City,New York,10011,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,414.96,2,0.0,124.49
CA-2016-135636,08/10/2016,13/10/2016,Standard Class,DB-13615,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ST-10000676,Office Supplies,Storage,Fellowes Econo/Stor Drawers,387.72,5,0.2,-67.85
CA-2017-102155,13/07/2017,17/07/2017,Standard Class,RR-19525,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,0.0,93.7
CA-2017-102155,13/07/2017,17/07/2017,Standard Class,RR-19525,Corporate,United States,Overland Park,Kansas,66212,Central,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,13.56,2,0.0,6.24
CA-2017-116953,24/04/2017,25/04/2017,First Class,SV-20935,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,552.0,10,0.2,34.5
CA-2014-117765,07/09/2014,13/09/2014,Standard Class,RB-19465,Home Office,United States,Tulsa,Oklahoma,74133,Central,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,429.9,5,0.0,111.77
CA-2014-117765,07/09/2014,13/09/2014,Standard Class,RB-19465,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,2,0.0,15.39
CA-2014-117765,07/09/2014,13/09/2014,Standard Class,RB-19465,Home Office,United States,Tulsa,Oklahoma,74133,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",161.96,2,0.0,45.35
CA-2014-117765,07/09/2014,13/09/2014,Standard Class,RB-19465,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,19.86,2,0.0,5.76
CA-2016-114895,21/11/2016,28/11/2016,Standard Class,MV-18190,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,0.0,6.35
CA-2017-112984,16/09/2017,18/09/2017,Second Class,EH-14185,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.54,6,0.2,6.42
CA-2016-163776,19/07/2016,25/07/2016,Standard Class,JS-16030,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,6,0.0,76.09
CA-2016-163776,19/07/2016,25/07/2016,Standard Class,JS-16030,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,0.0,35.68
CA-2016-163776,19/07/2016,25/07/2016,Standard Class,JS-16030,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0.0,0.88
CA-2016-163776,19/07/2016,25/07/2016,Standard Class,JS-16030,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,245.94,6,0.0,120.51
CA-2016-163776,19/07/2016,25/07/2016,Standard Class,JS-16030,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,8.6,1,0.0,4.04
CA-2016-163776,19/07/2016,25/07/2016,Standard Class,JS-16030,Consumer,United States,Hattiesburg,Mississippi,39401,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,504.9,5,0.0,126.22
US-2017-163300,15/09/2017,21/09/2017,Standard Class,ES-14020,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.49,7,0.2,884.06
US-2017-163300,15/09/2017,21/09/2017,Standard Class,ES-14020,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.54,7,0.2,32.34
US-2017-163300,15/09/2017,21/09/2017,Standard Class,ES-14020,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.75,3,0.2,-20.78
CA-2016-162187,11/12/2016,11/12/2016,Same Day,NS-18640,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,5,0.2,-4.06
CA-2016-162187,11/12/2016,11/12/2016,Same Day,NS-18640,Corporate,United States,Columbus,Ohio,43229,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2,0.2,1.69
CA-2016-162187,11/12/2016,11/12/2016,Same Day,NS-18640,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,0.3,-137.53
CA-2016-162187,11/12/2016,11/12/2016,Same Day,NS-18640,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.14,4,0.2,24.2
CA-2016-162187,11/12/2016,11/12/2016,Same Day,NS-18640,Corporate,United States,Columbus,Ohio,43229,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.87
US-2014-112991,10/12/2014,14/12/2014,Standard Class,SH-19975,Corporate,United States,Caldwell,Idaho,83605,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.35,3,0.2,4.23
US-2014-112991,10/12/2014,14/12/2014,Standard Class,SH-19975,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92,4,0.0,12.44
US-2014-112991,10/12/2014,14/12/2014,Standard Class,SH-19975,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.03
CA-2014-124079,13/12/2014,17/12/2014,Standard Class,RF-19345,Corporate,United States,Phoenix,Arizona,85023,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.7
CA-2014-124079,13/12/2014,17/12/2014,Standard Class,RF-19345,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.21,2,0.7,-4.17
US-2017-146878,21/09/2017,27/09/2017,Standard Class,DL-12865,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.29,1,0.7,-8.61
CA-2017-107244,07/09/2017,11/09/2017,Standard Class,AG-10390,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.3
CA-2015-100657,02/11/2015,07/11/2015,Standard Class,SW-20245,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.76,2,0.1,8.54
CA-2017-129581,11/12/2017,18/12/2017,Standard Class,KN-16390,Corporate,United States,New Bedford,Massachusetts,2740,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0.0,3.87
CA-2017-129028,01/04/2017,03/04/2017,First Class,GB-14530,Corporate,United States,Florence,South Carolina,29501,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.75
CA-2015-135580,30/12/2015,03/01/2016,Standard Class,CL-12565,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52,3,0.0,31.52
CA-2015-135580,30/12/2015,03/01/2016,Standard Class,CL-12565,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3,0.0,14.24
CA-2015-135580,30/12/2015,03/01/2016,Standard Class,CL-12565,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6,0.2,286.71
CA-2015-135580,30/12/2015,03/01/2016,Standard Class,CL-12565,Consumer,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0.0,122.15
CA-2015-135580,30/12/2015,03/01/2016,Standard Class,CL-12565,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.98
CA-2016-159016,10/03/2016,11/03/2016,First Class,KF-16285,Home Office,United States,Los Angeles,California,90008,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,0.0,7.15
CA-2016-159016,10/03/2016,11/03/2016,First Class,KF-16285,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.91,8,0.2,363.9
CA-2014-102652,06/04/2014,12/04/2014,Standard Class,AY-10555,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.63
CA-2014-102652,06/04/2014,12/04/2014,Standard Class,AY-10555,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.91
CA-2014-102652,06/04/2014,12/04/2014,Standard Class,AY-10555,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0.0,9.33
CA-2014-102652,06/04/2014,12/04/2014,Standard Class,AY-10555,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0.0,26.63
CA-2014-152422,05/10/2014,10/10/2014,Second Class,BD-11635,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,5,0.2,11.49
US-2016-156692,13/08/2016,13/08/2016,Same Day,HG-15025,Consumer,United States,Kenner,Louisiana,70065,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,17.34,2,0.0,4.68
US-2016-156692,13/08/2016,13/08/2016,Same Day,HG-15025,Consumer,United States,Kenner,Louisiana,70065,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.12
CA-2014-130869,17/11/2014,21/11/2014,Standard Class,CB-12025,Consumer,United States,Cedar Hill,Texas,75104,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.48
US-2017-128832,24/04/2017,27/04/2017,First Class,LS-16945,Corporate,United States,Providence,Rhode Island,2908,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,69.98,2,0.0,4.9
CA-2017-139717,24/08/2017,26/08/2017,Second Class,DM-13015,Consumer,United States,Lancaster,Ohio,43130,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.27,8,0.2,64.63
CA-2017-139717,24/08/2017,26/08/2017,Second Class,DM-13015,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10.37,2,0.2,3.76
CA-2017-136007,23/02/2017,02/03/2017,Standard Class,AC-10615,Corporate,United States,Seattle,Washington,98115,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0.0,0.34
CA-2017-136007,23/02/2017,02/03/2017,Standard Class,AC-10615,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.19
CA-2016-157364,19/11/2016,21/11/2016,First Class,LT-17110,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.01
US-2016-112970,14/11/2016,15/11/2016,First Class,TB-21250,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0.0,2.85
US-2017-152492,06/07/2017,06/07/2017,Same Day,AH-10585,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.92
CA-2016-101168,25/12/2016,01/01/2017,Standard Class,SS-20140,Corporate,United States,Nashua,New Hampshire,3060,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.55
CA-2017-104010,23/04/2017,25/04/2017,First Class,TD-20995,Consumer,United States,New York City,New York,10011,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0.0,15.37
CA-2015-130253,14/12/2015,18/12/2015,Standard Class,PP-18955,Home Office,United States,Los Angeles,California,90036,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0.0,5.18
US-2015-155369,19/04/2015,25/04/2015,Standard Class,PG-18820,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.57,2,0.8,-52.83
US-2015-155369,19/04/2015,25/04/2015,Standard Class,PG-18820,Consumer,United States,Carrollton,Texas,75007,Central,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.39,4,0.8,-512.15
CA-2016-131205,04/09/2016,08/09/2016,Standard Class,AA-10645,Consumer,United States,Georgetown,Kentucky,40324,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.61
CA-2016-131205,04/09/2016,08/09/2016,Standard Class,AA-10645,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0.0,54.69
CA-2016-131205,04/09/2016,08/09/2016,Standard Class,AA-10645,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0.0,5.2
CA-2016-131205,04/09/2016,08/09/2016,Standard Class,AA-10645,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,3,0.0,2.53
CA-2017-122364,24/09/2017,29/09/2017,Standard Class,FA-14230,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18
CA-2017-122364,24/09/2017,29/09/2017,Standard Class,FA-14230,Corporate,United States,Los Angeles,California,90008,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.2
CA-2016-117912,04/02/2016,08/02/2016,Standard Class,TB-21520,Consumer,United States,Sierra Vista,Arizona,85635,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.37,2,0.2,3.95
CA-2017-145702,19/05/2017,24/05/2017,Second Class,AH-10075,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3,0.2,-35.36
CA-2017-145702,19/05/2017,24/05/2017,Second Class,AH-10075,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,27.89,7,0.2,10.11
CA-2015-113215,03/09/2015,08/09/2015,Standard Class,CP-12085,Corporate,United States,Tucson,Arizona,85705,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.15,3,0.2,89.31
CA-2016-154662,09/06/2016,16/06/2016,Standard Class,BF-11215,Home Office,United States,Minneapolis,Minnesota,55407,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,0.0,173.24
CA-2015-105571,07/11/2015,11/11/2015,Standard Class,CP-12340,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,16.15,9,0.7,-12.92
CA-2015-105571,07/11/2015,11/11/2015,Standard Class,CP-12340,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.48,5,0.7,-1031.54
CA-2016-152765,15/06/2016,18/06/2016,First Class,LS-17245,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,173.49,7,0.2,54.22
CA-2015-153878,25/04/2015,30/04/2015,Standard Class,TS-21655,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,5,0.0,16.17
CA-2015-153878,25/04/2015,30/04/2015,Standard Class,TS-21655,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,272.4,5,0.0,76.27
CA-2016-124016,23/09/2016,26/09/2016,Second Class,JS-15940,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.95,3,0.2,4.03
CA-2016-124016,23/09/2016,26/09/2016,Second Class,JS-15940,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0,4,0.2,7.7
CA-2016-124016,23/09/2016,26/09/2016,Second Class,JS-15940,Home Office,United States,Lancaster,Ohio,43130,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.2,7,0.7,-9.76
CA-2016-113551,18/08/2016,20/08/2016,First Class,NF-18385,Consumer,United States,Edinburg,Texas,78539,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,2.07,1,0.8,-3.41
CA-2016-113551,18/08/2016,20/08/2016,First Class,NF-18385,Consumer,United States,Edinburg,Texas,78539,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,83.84,8,0.2,30.39
CA-2014-107524,02/03/2014,08/03/2014,Standard Class,KN-16705,Home Office,United States,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0.0,5.34
CA-2014-107524,02/03/2014,08/03/2014,Standard Class,KN-16705,Home Office,United States,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,5,0.0,17.47
CA-2014-138072,30/12/2014,03/01/2015,Standard Class,GA-14725,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.97,2,0.2,6.99
CA-2015-134201,10/04/2015,16/04/2015,Standard Class,EH-14125,Home Office,United States,Rochester,New York,14609,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04,4,0.0,38.35
CA-2015-134201,10/04/2015,16/04/2015,Standard Class,EH-14125,Home Office,United States,Rochester,New York,14609,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,3,0.0,6.01
CA-2015-111780,25/12/2015,30/12/2015,Second Class,RA-19285,Consumer,United States,San Diego,California,92037,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5,0.2,224.99
CA-2015-111780,25/12/2015,30/12/2015,Second Class,RA-19285,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6,3,0.0,6.17
CA-2015-111780,25/12/2015,30/12/2015,Second Class,RA-19285,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0.0,8.07
CA-2015-119942,05/04/2015,07/04/2015,First Class,TT-21070,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,23.9,6,0.2,7.77
CA-2015-151547,17/01/2015,23/01/2015,Standard Class,AH-10465,Consumer,United States,Bartlett,Tennessee,38134,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88.96,8,0.2,10.01
CA-2017-166695,20/05/2017,24/05/2017,Standard Class,CC-12430,Home Office,United States,Lakewood,California,90712,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.27,8,0.2,-97.18
CA-2017-166695,20/05/2017,24/05/2017,Standard Class,CC-12430,Home Office,United States,Lakewood,California,90712,West,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,0.0,3.35
CA-2017-166695,20/05/2017,24/05/2017,Standard Class,CC-12430,Home Office,United States,Lakewood,California,90712,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2,1,0.2,38.61
CA-2017-167542,13/08/2017,20/08/2017,Standard Class,KD-16495,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,17.54,3,0.2,5.92
CA-2015-120901,31/12/2015,04/01/2016,Standard Class,BG-11035,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.69,2,0.2,-26.72
CA-2015-120901,31/12/2015,04/01/2016,Standard Class,BG-11035,Consumer,United States,Austin,Texas,78745,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.49,2,0.2,0.57
